"","binary","title","description","channel","id"
"789",0,"Pickup Driver Leads Officers on Chase Through South LA | NBCLA","A pickup truck driver led officers on a chase through neighborhoods and freeways in the South LA area. Read more: http://4.nbcla.com/OEarRfd———Don’t miss an NBCLA video, subscribe here: https://bit.ly/2NnofFFFor more, visit NBCLA.COM here: https://bit.ly/2uB6niEOn Facebook: https://bit.ly/2uFU1pxOn Twitter: https://bit.ly/2JsBm5YAbout NBCLAThe West Coast flagship station of the NBCUniversal Owned Television Stations, serving the vast region since 1949. NBC4 produces 43 hours each week of local news and weather, and the station features the largest award-winning investigative unit in Southern California. NBC4’s news operation has received nearly every industry award bestowed on local news, including numerous Los Angeles Emmy and Golden Mike Awards, two national and two regional Edward R. Murrow Awards, and a Peabody Award. NBC4 news is delivered across the main broadcast on channel4, at www.nbcla.com, and through multiple interactive social media platforms 24/7. The NBC  Owned Television Stations, a division of NBCUniversal, also operates COZI TV (www.cozitv.com), a national network that brings viewers some of America’s most beloved and iconic television shows and movies.#NBC #NBCLA","NBC News","Tu_Vd7bhBxU"
"790",0,"Rayshard Brooks shooting police bodycam footage from Wendy's parking lot in Atlanta","WARNING: Video contains disturbing images and sound. Viewer discretion is advised.Atlanta Police have released bodycam and dashcam footage showing the moments leading to the fatal shooting of Rayshard Brooks in a Wendy's parking lot.The shooting happened late Friday night at the fast food restaurant on University Avenue.This is the first 42-minutes of the 1 hour, 23 minute video from the body cam of Officer Devin Brosnan. The name of a person not involved in this incident has been removed from the audio track. The rest is unedited.https://www.11alive.com/article/news/...11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. Follow 11Alive on Social: Facebook: https://www.facebook.com/11Alive/ Twitter: https://twitter.com/11AliveNews Instagram: https://www.instagram.com/11Alive/ Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe Visit Site: https://www.11Alive.com/","NBC News","DhdpG2XzRXQ"
"791",0,"Family Secrets Emerge as DNA Testing Gains Popularity | NBC10 Philadelphia","Two families with lifelong secrets unearthed because of home DNA test kits are now dealing with the truth. Here's what their stories tell us about the shock that can come from new ancestry technology, and how to deal with it.Read more about their story: http://on.nbc10.com/Zr1fIpN_____SUBSCRIBE TO NBC10: VISIT the NBC10 channel for the latest news and exclusive reports: http://on.nbc10.com/jhXM8hPFOLLOW NBC10 PHILADELPHIAInstagram: http://on.nbc10.com/ZvgGgo2Facebook: http://on.nbc10.com/gkeMKi3Twitter: http://on.nbc10.com/pYka4fl VISIT OUR SITE: https://www.nbc10.com/DOWNLOAD OUR FREE APPS: http://on.nbc10.com/sEMWgkxABOUT NBC10 PHILADELPHIANBC10 is the Philadelphia region's most trusted source for breaking news, exclusive local stories, in-depth investigations and most accurate weather.","NBC News","P8inMpdiW_Q"
"792",0,"Journey for answers leads son to mother","It's a heart-warming story of a young man named Shamor who recently meets his biological mother for the first time, on her 43rd birthday.","NBC News","EJLEojr0-O8"
"793",0,"Martin Luther King, Jr's birth home tour in 360 degrees","Take a 360-degree tour of both floors of Dr. Martin Luther King, Jr's birth home at the Dr. Martin Luther King, Jr National Historic Park in Atlanta, Ga. You can use the arrows in the top left corner to change your view.The room that Dr. King was born in is located on the 2nd floor of the home, the room he and his brother slept and played in when he was a child is also located on the 2nd floor. The home, built in 1895 is a vital resource of the park and is a popular attraction for visitors.","NBC News","GA4Kfoa5C0c"
"794",0,"13-year-old's father confronts teacher who sexually abused his son","Police have released audio of a phone call in which the boy's father confronted teacher Brittany Zamora. For an update on this story go here: https://youtu.be/PALiEj84EZ0","NBC News","zgWsy7R8KRI"
"795",0,"Live PD: Top 6 Most Unusual Calls | A&E","Stay up to date on all of A&E’s premieres at http://aetv.com/scheduleCheck out the top 6 most unusual calls, including two kids who were caught driving their parents' stolen motorcycle, and one man reported to be passed out in his car holding a beer can. #LivePDSubscribe for more from Live PD and other great A&E shows:http://aetv.us/subscribe_aeFind out more about Live PD and watch full episodes on our site:http://aetv.us/LivePDOfficialCheck out exclusive A&E content: Website - http://www.aetv.com/ Facebook - https://www.facebook.com/AETV Twitter - https://twitter.com/AETVIn-studio host, ABC’s Dan Abrams, alongside analyst Tom Morris Jr., guide viewers through the night, giving insight to what audiences see in real time (via a mix of dash cams, fixed rig and handheld cameras), bouncing minute-by-minute between the featured police departments and offering an inside look at each live incident.A&E leads the cultural conversation through high-quality, thought provoking original programming with a unique point of view. Whether it’s the network’s distinctive brand of award-winning disruptive reality or groundbreaking documentary, A&E makes entertainment an art form. Visit us at aetv.com for more info.","NBC News","Zn0GBm1ltIk"
"796",0,"Young North Korean Defectors Find New Life In Modern Seoul | NBC News","For young North Korean defectors, escape from an oppressive regime is only the first hurdle. Next, they must learn to live among people who don't understand what they've gone through in a world that's far more modern than the one they knew.» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News is a leading source of global news and information. Here you will find clips from NBC Nightly News, Meet The Press, and original digital videos. Subscribe to our channel for news stories, technology, politics, health, entertainment, science, business, and exclusive NBC investigations.Connect with NBC News Online!Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Google+: http://nbcnews.to/PlusNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCFollow NBC News on Pinterest: http://nbcnews.to/PinNBCYoung North Korean Defectors Find New Life In Modern Seoul | NBC News","NBC News","yP7pebZpLw0"
"797",0,"Supporters Pack Tulsa For Trump Rally Amid Coronavirus Pandemic | NBC Nightly News","Attendees had their temperatures checked and were given masks as a precaution while coronavirus cases surge in Oklahoma. Security blocked off streets to avoid clashes, though one woman was arrested and a group of protesters made their voices heard.» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.Connect with NBC News Online!NBC News App: https://smart.link/5d0cd9df61b80Breaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCSupporters Pack Tulsa For Trump Rally Amid Coronavirus Pandemic | NBC Nightly News","NBC News","BmnDiE_UJ3E"
"798",0,"Watch NBC News NOW Live - June  19","NBC News NOW is live, reporting breaking news and developing stories in real time. We are on the scene, covering the most important stories of the day and taking deep dives on issues you care about.  » Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.Connect with NBC News Online!NBC News App: https://apps.nbcnews.com/mobileBreaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBC#Coronavirus #COVID19 #StayHomeFull NBC News NOW Coverage - June 19 | NBC News Now","NBC News","wjsHwDFlPKc"
"799",0,"Inspiring Friendship Between 3-Year-Old & Train Conductor | NBC Nightly News","3-year-old Jake White and his parents started visiting a nearby train platform to pass the time during quarantine, always saying hello to the train conductor, Troy Thornton. Over the course of a few months, an unexpected friendship between Jake and Troy grew, and they even found a way to visit each other in the midst of a pandemic.» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.Connect with NBC News Online!NBC News App: https://smart.link/5d0cd9df61b80Breaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCInspiring Friendship Between 3-Year-Old & Train Conductor | NBC Nightly News","NBC News","bOO8w1FGTnk"
"800",0,"Network Meeting - SNL","Jussie Smollett (Chris Redd) explains why he was late to a meeting.#SNL #SandraOh #TameImpala #SNL44Subscribe to SNL: https://goo.gl/tUsXwMStream Current Full Episodes: http://www.nbc.com/saturday-night-liveWatch Past SNL Seasons: Google Play - http://bit.ly/SNLGooglePlay iTunes - http://bit.ly/SNLiTunesFollow SNL Social -SNL Instagram: http://instagram.com/nbcsnl SNL Facebook: https://www.facebook.com/snlSNL Twitter: https://twitter.com/nbcsnlSNL Tumblr: http://nbcsnl.tumblr.com/SNL Pinterest: http://www.pinterest.com/nbcsnl/","NBC News","TRhb8aq5T2c"
"801",0,"I-Team: Landlocked property owners want access","Two families say they've been blocked from getting to property they own -- and pay taxes on.","NBC News","gnZroureXsw"
"802",0,"The Reveal | A full show of investigative reports Ep. 24","This week's episode of #TheRevealon11 includes a two part investigation into the Georgia Department of Juvenile Justice and claims of unreported abuse and sexual misconduct. Also, an investigation into a car tax that half of the country has where the government decides what your car is worth, but is it fair?     Turning a blind eye? Teen not alone in claims of sexual assault in Georgia youth detention center https://on.11alive.com/2uqHczM     Family says officer broke teen's arm over a sandwich https://on.11alive.com/2TFOb2R     Annual car tax: How fair is it? https://on.11alive.com/2Fwi8NZThe Reveal, Sundays at 6pm only on 11Alive, Where Atlanta Speaks!Subscribe NOW to get the latest episodes of The Reveal: https://bit.ly/2PMTGK0To get more information and dive deeper into these investigations go to thereveal.tvConnect with 11Alive Investigators! Email us at TheReveal@11alive.comTweet at us using #TheRevealon11Find 11Alive on Facebook: https://www.facebook.com/11Alive Follow 11Alive on Twitter: https://twitter.com/11AliveNews Follow 11Alive on Instagram: https://www.instagram.com/11alive","NBC News","lugyn57jEmY"
"803",0,"Blurred Justice: Army veteran arrested after disarming gunman, saving friends","The full investigation: http://11Alive.com/blurredjusticehttps://www.11alive.com/article/news/...These are life-changing stories from The 11Alive Investigators. Watch the the investigations and supporting videos from the award-winning stories that are creating positive change - https://www.youtube.com/playlist?list...11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. Follow 11Alive on Social: Facebook: https://www.facebook.com/11Alive/ Twitter: https://twitter.com/11AliveNews Instagram: https://www.instagram.com/11Alive/ Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe Visit Site: https://www.11Alive.com/","NBC News","Z0AIWvhauIo"
"804",0,"Woman Sentenced In DWI Deaths","Amanda Sperduti was sentenced to 7-12 years in prison for the death of three of her friends.","NBC News","Axa9fTKqcMw"
"805",0,"Judge slams ex-cop at sentencing","A suburban Detroit police sergeant has been ordered to serve six months in jail for his role in a confrontation with three men over the theft of a cellphone belonging to his daughter.","NBC News","VpQqzmhO3T0"
"806",0,"Judge jails drunk driver’s mom for laughing at victim’s family in court","A Michigan woman spent the night in jail after laughing during a sentencing for a deadly DUI crash. http://bit.ly/2lAH0rC","NBC News","64uy_tP67K8"
"807",0,"‘I’m the sheriff. Who are you?’: Oakland County Sheriff pulls over man posing as a cop","Oakland County Sheriff Mike Bouchard had just gotten out of a meeting and was in a suit and tie driving down M-59 near Telegraph Road when he saw what looked like a police SUV.","NBC News","qpsBa1viI8c"
"808",0,"Woman Was 'Stumbling Drunk' Before Crashing, Killing Teens in North Miami: Prosecutor | NBC 6","After a night of partying, a dancer with a troubling driving record left a club ""stumbling drunk"" before she jumped into her car and hit and killed three teenage boys waiting at a bus stop in North Miami, prosecutors said. http://on.nbc6.com/MTzIKtbNBC 6 on Twitter: @NBC6 | www.twitter.com/nbc6NBC 6 on Instagram: @NBC6 | www.instagram.com/nbc6NBC 6 on Facebook: www.facebook.com/nbc6southflorida NBC 6 on YouTube: www.youtube.com/nbc6southfloridaGet breaking news, First Alert weather updates, plus live cameras from NBC 6 South Florida. NBC 6/WTVJ was Florida’s first television station and has been covering news in South Florida for over 70 years.","NBC News","si-pGoNdT0Q"
